"HolderAddress","TotalQuantity"
"0xcbecb9d7e0a6a0b7dec323dba6a633601aa6b27c","1"
"0x740c297ddad1c635cdceb83d19193e402b2f76b9","1"
"0x03e15e3118ef0657647044b3a8c1b95a7ca4feb6","1"
"0x226475888418bdd5b29c2c70bbd133869df39d08","1"
"0xf692840b282341e08c215d732368ec9f48e70d58","1"
"0x647dfdacc9c35ee94729101dc9ad0a168a424cfb","1"
"0x32eab6dc53cf9723dec869cea93ac93d4a203544","1"
"0x056a66d13453b50e2681b8ba405e479b600aa1dc","1"
"0xe0c31f44e4f8a87b5c7b2fca35a15982002d2d9b","1"
"0x8c36ad3d9b9a2470b1e2700848cbcfbfffe62642","1"
"0xc4b4baebc76b704716d847d8ac98e8943e29ac38","1"
"0xbcc224605383cb72dc603b1e3b4f4678b371c4dc","1"
"0xf97fd2ff58317fcf7d08185a057c0e4ad6e44573","1"
"0x6e7803f9548c41ce5cd06d180c2df2e4731e6b2a","1"
"0xc749c8501e662830ba74d93d5043b2ac08655f43","1"
"0xfb1c7fb66c3db6f1f5d1d960709118e47447428c","1"
"0x85204a5e932b69455822033f33e378dff4bb8960","1"
"0xe8af2757c5db9b318702e98f2fe3fc1584899669","1"
"0x02d7e0a5131e702060bca0cc6536ae67a3e06db8","1"
"0xbec69dfce4c1fa8b7843fee1ca85788d84a86b06","1"
"0x03a507043314ef13a83afffbaf15d89055f64666","1"
"0xda7ef76c9db1c933cee61393ca9fc0e503b7f806","1"
"0x604c4365ec2f35f01df0470cc1d92248d6186a5b","1"
"0x3c41943e2f92fe316ef7ab82ef6390079ff0fde7","1"
"0x18fa14608cf920a1a2bfcdcfdbe3e25b3e2d135f","1"
"0xa664411c4373cf1047908024b902e9a382da7a55","1"
"0xf09738069c21d1b874ef2d8f51812f5600304660","1"
"0x316119b781859052f027d75957d6726c073a9e90","1"
"0x23e93121beaf08d0afbc39f351095605da8cf732","1"
"0xbc49fae35a0fff2c62f2d974965ec8b55dd157a9","1"
"0x8cef94b5251b529f453f7b9c4e9b1561287ba84a","1"
"0x41fe4c0447a299719bf9fc6fef181d0e606212a8","1"
"0xf0964230f94b58811722212b8bed150ba888c856","1"
"0xf5daac53ef265bf98c252fa16fe1c912ca8438f8","1"
"0x4a3101d25b370e26d914381bf8d48b8977689f13","1"
"0x733b1e13dff45b2dbf472e12edc0917020448e49","1"
"0x8756bc2396f16bbe1075beffd25766afeaccee98","1"
"0xa8c8c83cb890913361d6350e368545a6554289b3","1"
"0x3694d52c1aae5fcbfe8f137320092030ea40188f","1"
"0x77eea13a1146a77e637a0a5ec181d0bff8629ab4","1"
"0x5411d7ad420f829a0114d18b99e21c1899dfcf7a","1"
"0xec91ca2d1f06f451efd652a184a55b63c4667ff9","1"
"0xadec6fffbfff4f682d253ccc4eb495e11dae9e33","1"
"0x012601876006afa5edaed3c75275689aa71d8cd2","1"
"0xe0290f11a134e3a0b247d555ae67f1f4f752ce09","1"
"0x3cb3cfe0c56215220d40d93353e0261e14ce9bcf","1"
"0xa31abc9ba1e932da046a5c13c40240eec14bd037","1"
"0x2d733a62e3e20451daacd5f2dac1b68c5dcec5f4","1"
"0x79ccbb5f5ba4840a7d94d8c3cca4bb85eebe97b4","1"
"0x160d0e134b78bf083bd7f03b5d9fcbcb1c6ff27a","1"
"0x153264a6b3336884594f65f362898a8fb5ba8582","1"
"0x58d75f7b309b4d738459b8278a6bc9e674af6471","1"
"0xac179b3a4b59010392c34cec9a1b07334c6409b4","1"
"0x4eda408d7430deb7b3ada9c6e93a392b44922708","1"
"0x75aab7a42abc44ebbacaff2d21065fad9dce4c1e","1"
"0x1c40527e54d0f4aa3e5205f17357ec77ff1a22a8","1"
"0xfeaba25cf41e3219635424c2612849e6cbcd7377","1"
"0xa9bb435266dea4e442c2e0d0bf83ad01bc637a6a","1"
"0x0b61065e057f79b96a8e3332903bc5990ac5a303","1"
"0xa417d90bd512c7760b48c4f6ea34bfbde9b436c0","1"
"0x1d1714a49483f4b2b71f468cf471e13eedcf760a","1"
"0xc31f75176e5a6497265b0d1e043f281163543c17","1"
"0xc1676bd87a19b10b92950bba52abf07b35a379b7","1"
"0x60258575c52b45f0150d0c77272bd3103a3bb922","1"
"0x13cdec21c641f1ebd5d2c9d569202c22f506ea87","1"
"0x20309eb9080288e31ab1161366af6639f04d593e","1"
"0x4ee30dc0ad7d35e72d5694a53d8d8910f766b437","1"
"0x195795ed981e7038a6b19e4bfd28b321210b7445","1"
"0xba62ff908d12eeefc4e78855e7f76688cd91d5c6","1"
"0x00507efb1ea3e74fb16ab6bb0035a68192dc53c3","1"
"0x41bc7d0687e6cea57fa26da78379dfdc5627c56d","1"
"0x9d17bb55b57b31329cf01aa7017948e398b277bc","1"
"0x3e8734ec146c981e3ed1f6b582d447dde701d90c","1"
"0x33eecc48943aaeabb5328a25ff28eb85f67945c2","1"
"0x5c9e30def85334e587cf36eb07bdd6a72bf1452d","1"
"0x47441bd9fb3441370cb5b6c4684a0104353aec66","1"
"0xd92293daca6bbed57f8cb6d498b48ea93e035e99","1"
"0xc824ab94cf908df6641210cd6f43a495ae1f6349","1"
"0xcab30ca32fb457a9eb34e09257b90cfe4d59bbc5","1"
"0xac4793a9fc455afbae923835527baae9f9ba5f41","1"
"0xef162f5b8c82de51bf4d192c1d4a46326f32c36f","1"
"0xd40e498aa66cfb88ed31565494785cbe72076441","1"
"0xb9076ac54d4059661a24ff1831e8719a98eb8fc7","1"
"0xf2ea2b486ea5306e8ce10e0aec05f80eaa95b15f","1"
"0x09f033c8bbf7f708769839cfff04839362566a7e","1"
"0xe12009b51ccf523fd936148f29235334296887c9","1"
"0xb5ddad9aeee21bf901ede739ac1f0c6e01ed9026","1"
"0xd8f06fe8f88adbb1b9ac08a038755d769b0fcac3","1"
"0xefba1923f44ae5c6363bad5d63ac4a799623a077","1"
"0x035cfb646e26ebf52587b5a6cef633f97b1aaae4","1"
"0xd1371553eeac917169328b1292c865a018a57477","1"
"0x1978843ecfe37aa75fe184dbb4b22103e0d40555","1"
"0x1fdc86af11bbd757d79182fdc69798e199d6c079","1"
"0x4ee08519da1a31398bd0e8f0951e7a43ec4155a8","1"
"0x1d294b690483a4029ee79c2d5710cc13257dc974","1"
"0x55b2511e9a3f1ac8e5946ebb28becd0f3adba4e8","1"
"0xe84acb5265948780228e2d76d0ab5f88c7950422","1"
"0x96abca2c6934e6887e9e58c48b421d608357e3b2","1"
"0xb9a41b4437a0ebb6b464188e772f5f39243635b7","1"
"0xb6a9f27f861b023c72781561ed479ffb8d033080","1"
"0x3005ee6de0f49796a2d391080fad9f3f0b436df7","1"
"0x729b426757b8a3c6cbdd497a7d125f56684dc138","1"
"0x2506ecc7c776f5a5d488fea0d37f1dcb9dd255e0","1"
"0x4a7dff501a5c5bfb5eb9c9f9848a0402f0ac596c","1"
"0xcf0597b857d1c1eae85b61795e08d66f96a041de","1"
"0x661f8f426fb1fedd25b0c67da0a0d40d9be3b25b","1"
"0xd929a9dbe456311b610e94487b9f7be4b85dd3b7","1"
"0xcaaef30cf6e70a0118e59cd3fb88164de6d144b5","1"
"0x849089f489c94c92800c7468644322526a661250","1"
"0x0ff0f86155937b0d87cab534d4b98e313e209f24","1"
"0x4de3a998e3b82a1366cdda11b7822c1127ea95cb","1"
"0x04bedadb9a2e3842f5cc21475e3a8ffb3f25cc72","1"
"0x12e63896e6ff260fb642981b931be0f445fc56fb","1"
"0x22e5b93734bc37fefb8190b63383ee44a5d9c2ab","1"
"0x26fd3cd6e47c2d8589db7e97e16285dc388c5c36","1"
"0x329a439dc9ee46a8fb4a3f4a84aac9d6f5277950","1"
"0x6c54dbfb19dddf59a3de1514a2996b01019fdafd","1"
"0x7376f200797d902c4b380d661611bd3488bd520b","1"
"0x85778a0cceb0672de37f462ac75e32f0752503c5","1"
"0x91383c6fb7a7b9889b91777d4bf42d8f62939d5c","1"
"0x92e4f1731f2ef18856ed6592fcc0bf55f37c2e1f","1"
"0xbb9e1620f93be7a1ed2f0a36406ae173ced72880","1"
"0xd6072f4746d88a64705aea9716eb148fab3ba4da","1"
"0xdf359d8c898db2bfcf1f7ece10e1ea136340f374","1"
"0xe92a00eb4302e1f09b1d21547592a7bbb18a357f","1"
"0xf96d2249a7a622f56da17943c378a9455caf54ad","1"
"0xfe6589b3b9393ded11f5d2f8132efc09238fa074","1"
"0xadcab485a9fa6c0f723e4fbde79364ae057c0d95","1"
"0x0943cf836b5175b10e170fa56266d6197019c06f","1"
"0x5fc026ab7f7c6ac62c62e4382f7ff3d37e2c2a75","1"
"0x4f6f48f63d6ac42a9d8f92f8312851c7aaeb7475","1"
"0x90fefb44921be7a7f05959ad03542b91d67bf866","1"
"0x3aa69f6360806ab5da9f9f77f6cc09f9092b255b","1"
"0x999bcfa458ff2247c2b7b18652512f52cae3f839","1"
"0xf94ed52796c51408eecc4044c17064b20af5a1e2","1"
"0x360568968b20d04f0a3cd628ee0963eada45855f","1"
"0x0689fe93062f2cc9974e3e516a7bef3f511d85d7","1"
"0x4101eb737d967fce111a0e35a628565202653927","1"
"0x771afb599313a64c45b881fe1b5823f6ac8d716e","1"
"0x871fb020a8f9b729cc9c994b30311a6452785140","1"
"0x089fbcd2e680f1496670bf02619df21c9a577830","1"
"0xfaaf6324666971cab93023654405188258ea898c","1"
"0x62fe92acf5a9f5f7566cc92806650c8dcf537550","1"
"0x18ecc77d142e9ebaaf3cd0177d7dead84b9e9ff0","1"
"0x429603ea1fee14e2d11f678c9198fecd347203da","1"
"0xe965fbf5ce2d69da6b76d375638872a77880d62a","1"
"0xa0cca4a88e9ab08e0da56684318c29bf8cb6adbd","1"
"0x09f93a8e815ba0687c4b720554bf6ea84466d0ac","1"
"0x1c773d66f6f92f111802d66334069504994f0af0","1"
"0xd8631bfd8a0ae6487433173e4faffd7f65261688","1"
"0x7605a22e17959ce297d98a2fcc4acdbdf028dec9","1"
"0x395fc9a7b8b2371721aaceba07cf7ae23f55ba14","1"
"0x850802b92def07b86588daf209cb55ad5b3eed86","1"
"0xd4ac4d9d2819976231e7124aff07662326ee2da6","1"
"0xb7c13c89679a8e887fc76f6eab9d2dc734971a36","1"
"0x11412347b506c0c65d8d3102f3597c112282f79e","1"
"0xdc20b9e741953339cd47c2c150dd170b36f1f70b","1"
"0xef84098d14b86b022f16c20da6b21011ce4961bd","1"
"0x10caaec62794c1fa8b9753711a58fe67064f61ed","1"
"0x9dbb6c0acf8878d8c969eb2a008ea592df2f3fa9","1"
"0x8a3bd07dbe0dd2f787e6ed61cd3c6a82e92919db","1"
"0x7041ec2720f4900b06d9e87f0468a18dd38d9626","1"
"0x5c1b2bf3e255850d061a1e379f525fffcfa615c7","1"
"0x882973334aaa97093d6a094c8e59991317e3aee9","1"
"0xa67199c1d42906ce0f1f851fbb5ddf81cf633e62","1"
"0xa2aaaee87859a7d765d8439419534adea18bbb87","1"
"0x269a28faa7d3af7b671bca0b4c2544d701fb8b08","1"
"0xf3ca73a666c11634d268dcb1c9ada9c4b854d7f9","1"
"0xca4ad39f872e89ef23eabd5716363fc22513e147","1"
"0xb8b7fbd673700f46215d2bf60baf20621b4412f4","1"
"0x4e51f68940fac327b2f018b6b79109031031fe8b","1"
"0x11750f4741995ac1ea6723f3684dffc0c9595154","1"
"0x686c88efd23563defeb739f4882dfb967219ee57","1"
"0xb344143c69593093683583b29614ab362768bb29","1"
"0xed9a912182745fe101ecb4291d00b802d982ba0f","1"
"0xa212763d2bddb0bd704f1df9ab9f3a6b64aca633","1"
"0x42600702015c4eec88fae4bb23e1dba0831c7769","1"
"0xab692b32ec6dbdee823daeb07a54b290665af75a","1"
"0x8c83226fd1655f13ce755aaba797a624b57674b8","1"
"0x61605e2fa29a84e1c342582d6547e9a831c3eb25","1"
"0x234415043b1fff486e8315a14f4bcd4af1e7513c","1"
"0x02fce1a74fb27c718478158fd5cadb1a0d540ec9","1"
"0xb8070d71efd3f0dc24b7b0f51c69ccd167e703b7","1"
"0xf863f592984775fa37d195ad36ea356612fdb0de","1"
"0x79072f96b6a5e8d69a66e0eaaef49674ef0dd8d3","1"
"0x6e02779d9509200338f7cd828502cf3bf0c63190","1"
"0x684d40c01e0a381e95eaca13b0115effd6d781b5","1"
"0x4c2f21ff3f71f693185d7e28868fe7610559fa4f","1"
"0x1179b5f8f9310c9b085a001bf35ff0f649588868","1"
"0x03625cb5e7a1bb174dc3d8471e513cd0c8e32ffa","1"
"0xb36b337c25a0503cd3c4fd6216bf8d62413a3227","1"
"0x94f6462ce94d585df17467d544ac33ad0a7c264f","1"
"0x5f1bf06ba6aeb4396f04745121f6c420bfa2a588","1"
"0xc5716c7c43ab0420575596cf9d58afe1e79aea02","1"
"0xf7d837455bcf993a135247b51785888e42960f89","1"
"0xab83a4d37a67aa918122e1311843af3f5c30e7e2","1"
"0x578402f2f02a9c365952b5266fef3320d6842311","1"
"0x24a9dae6df86b5f09f35195133542619268b0192","1"
"0xb1f8bbfc63c15fd870bbb34e32f5e3eb416fad25","1"
"0xb79252042f6639d02025ec881d52434cbe8cfb70","1"
"0x84ad6319ce7cbb4d5520744e1bc56780023a5d45","1"
"0xbd78c79411060c2b9225b9e7bc5f035152a273d5","1"
"0x30edbaa7b7bb900956b19905266d8b245592caa7","1"
"0x459cb2f439a5986930b9d18d888c823ba6c70b7a","1"
"0x5b04f4810c3a1b72976784fad8092b327739d127","1"
"0xb351a0a1173d66966d72d65038ac9d34316a6415","1"
"0x51d2bf026fde1ce087c178d9ce3f91fdebf054e6","1"
"0x383dd1f5720475e6654ab0a0685b7c776a6b1616","1"
"0x898d9cb831b57ed3a07c98e57969fd748662b442","1"
"0x675e7e9c22ee5b302bc86fac934c9b8d3110aea1","1"
"0x9be81bb86424be336480f6e4874d8ff1ee020272","1"
"0x857197110f3eb2335e44851b173e58d2a68ec3d1","1"
"0x6d52d72c274aa363600379ed9f7f4c0010ce347e","1"
"0x3c35ed11a2dba928b6a292cc27aa3d9aadeb596e","1"
"0xfea40cfa49f66625d732b3c05dc3f1909bdaceed","1"
"0xd0e7345e1dbaf006bf5a8096a014a5d7e6647253","1"
"0x2f383501eafae7d0854e97c594479beab67fb201","1"
"0x641ff66179d9c851e7b311bc162fc0d059f0661f","1"
"0x11c0f196e606916cb18211e0750924a2a6ea4917","1"
"0xaa9164b6fe1970f4f53b63eca39a3ae6ab7fc6cb","1"
"0x51b7047a028a92377209e1df0320b0a248944778","1"
"0x1fcca4cc0722109f52335043ec3160f2cdbf69e8","1"
"0x5d101eb256c91c9cdf173a815743981dcf021d40","1"
"0x5c703f5131bb3268e0dc32913a3c0994eda215fe","1"
"0x4bb9f0008b7d69fd896a85a0652304502e6bc4a2","1"
"0x130e51d79f269c65ad6cc936081564a6d3ec6828","1"
"0xa87e7535e6aa294c69b4ddb85ad5d0d743ab0afd","1"
"0x54fe24e8d70962d410699c06a943bc2c4850c1c9","1"
"0x931cc4d51aa7819698bdacf267c48931cbe787c3","1"
"0x31f8c0068d6aa480dec27a3997d5a45884cc17b2","1"
"0x6b821bd540ef180ab6e8219af224f9ba52045471","1"
"0x5bac4f9538fbe117e4fcdb3ff9b4381c294305ed","1"
"0x7e1d89efe0d75b659fece9159801fd9df37c0ac0","1"
"0x2cf215279cb39db35c5975bbe680c3abd6c8eb94","1"
"0x5a4385890c042539f184c7ab801601d00cf68e6a","1"
"0x5355db5f5aae1c99c3e4b41abedd6ac41385f277","1"
"0x82d52f0864af08ee9e79e6f128e9657072a712df","1"
"0x552274576443497501c54a0340dc423444ed8499","1"
"0xeab403694551cbef3214a9ea9b65d4db92c63088","1"
"0x26fe3b0784b30a6ade6a94966f9784cb71460b3c","1"
"0xa4bc8e38c4d5c547d3786a9460841515b3191da8","1"
"0x331d09f6ae20c73500cdedb2d21e9982d86fc31d","1"
"0x1a9583cc9c3cf0347d99323bd52254578fb6ef56","1"
"0x04e8e06543251e13276d861fd0c203d2e4828cd8","1"
"0x823f005cecbb6f6ffd8f0d72d7ba9084064396f5","1"
"0x2a06913d5b8748b222e1236768c24ca19198b374","1"
"0x8fd593e5adeb543151530cf2cb5cebb400138482","1"
"0x2bfe555d178e0c248a758689adcbf2b4bcf8e1cf","1"
"0x087f0db728955099f93ff7a9b43f4310ea142dbc","1"
"0x23603847c9e5ca8bc9887a482a4817f3dbdf19ca","1"
"0x06838bdd2cac69965bbfe872987ee6a8096a16d4","1"
"0x934ffcd254a6e26f3bdb3c771dd11368aa212cdc","1"
"0xef45d2ad5e0e01e4b57a6229b590c7982997ace8","1"
"0xe783588d73ccaadc35ebdced4a8112a2a1ba7847","1"
"0x72e8a327e70eab594d1cd5a57a4dbc667ffdc65b","1"
"0xb25704c5ea00e3fc297008313a44ac53b9f70bc0","1"
"0x67dc9aa14dafb9c257a257866adb56509c1de3ca","1"
"0x3ed1279ffd23a9119200168d9d876ae448d87b63","1"
"0xe16e69bf5c4c210981923b61aa1568af00591196","1"
"0x3852e11e45599dd273e24661fb73e759d4e8c6a4","1"
"0xcab929513a1b5eca2ad31851de2c806826793f8b","1"
"0xc2a6c9d00f467d4c757580465d83fd53380dcffe","1"
"0x598b6ae8ce1710368504d0f102027a5434c1724a","1"
"0xff1e9356e663834015c02bf77ccf8321b5d103da","1"
"0xaecbb4295038162ab6fd916815b1be7ccded7312","1"
"0x68d80e1d0187d9ed1522ded2b7bf5d3d8d19cd41","1"
"0x8ea6b66e0cc397e645e44378dc6595c73326fcf5","1"
"0x3fd78bea07849b766742180198523982ed30112a","1"
"0x00ab97c782c661fb3d08c96dce06176938101211","1"
"0x27259b0f4209e76f8c6cf27106c9ff83bdc2e831","1"
"0xfe8427a949048d14bb26778fa1253d79aadab6ee","1"
"0x850babfe1050162534ea06ab8d009b5ee2509513","1"
"0x87d1c7299d0c946db0a6eb82aa021d6803c23f22","1"
"0xf04fd9f9eae51aea8d53c36034aa8ea9719c8b21","1"
"0x71635fa557a0c238e22b816fbf1204efc7a9744b","1"
"0xa6e562e5d24feca0fb1c690d9834e52de0cb51b1","1"
"0xa6614e006c2a40ce4933a98e9d57cea09ea47c02","1"
"0xa83a53c3914af24fa1652104325531ed6edfe953","1"
"0xfb228336e83a81b1da21594c884551f87fa079e7","1"
"0xefc42ffb60637a5e1848aa706ce00e0f34ac517c","1"
"0x4faa078bb4634c38ea8e523534c7d87446b6b578","1"
"0xda946ac2a86b60a8875a3c854491b03dcab74268","1"
"0xa93c07630548363eba273059ec678199b9cda073","1"
"0x60e19c4a656b54dda77aeb4627117720b1636ed4","1"
"0x53c6e22c211d817e2316cba227a7b566087745e1","1"
"0x7fdecce3f7896afb456c9c906821cd1d1fbe8a2e","1"
"0x8a999463e61da1becdb5735aa46394028cef4402","1"
"0x108bcc101a0460abb02aebfc0226637ee139c6c5","1"
"0x3c8319dd83fa18ec1a0df2acf65277a731514d67","1"
"0xc8d9b774f920382e9b69900c9506e7126d3ee899","1"
"0x85242a05647d9f264c6be379da69fafab76a8791","1"
"0x5b3513da99c0572a510334c4256b99ac3a8eb72e","1"
"0x991bb23cf135b20cf9abcb944283ddb5abe26e40","1"
"0xe843501f070ea604331597c97e21493da21e2b55","1"
"0x90c0bf8d71369d21f8addf0da33d21dcb0b1c384","1"
"0x29f4ae3c24681940e537f72830b4fe4076bdf9fe","1"
"0x9f46afe0c53b9436e2a402a0484046f1263f5a94","1"
"0xa03d81c3e58fd0ed973f7b2f73f0e26bdfd0f143","1"
"0x1a76bbb3cdaaaa675e97e99d95851829eb3e661d","1"
"0x3c00c6757fd73306c56feb1cdcf6b2af33018cb5","1"
"0x35e6693fbbd637642e1a9f31c4e3b4c807cd068a","1"
"0x30efd0956c82a328d72a89077dbee95dc75750a1","1"
"0x28cede18a9976fb380c60cc8f184cd6e97c068f5","1"
"0x4d1fecf1e8cc589672f7ec89ed25d2343fa6b441","1"
"0x019140a06b3953b8fce3aec55f7d14381f9dca0b","1"
"0x6a8368782eca875a8ed5511bc63121814ec9ae16","1"
"0x4fabde849f3d23fb952ec868df6ae0eb97961207","1"
"0x603a841c426b7ac56e6637fafadbf39f4ef3bec5","1"
"0xd280572f0f2e6386589aaea71fd87a1bdd9bf304","1"
"0x8f95fd717d5096d73209d3e4c52279066884e364","1"
"0x3625eff632eab044489a46014dd168ccb5112240","1"
"0x890f944fd514c05afa278693527514fdcbdd5875","1"
"0xafc6fdf0b3cdac651ccee4096f72546134ef6d99","1"
"0x01650a260f652c3fe649324efdce386746171e81","1"
"0xfe4b04ade5478f3b649614221cdcc43ee31fa27e","1"
"0xdbc61509faf2081d32b53e7b99d9fb4329035205","1"
"0x8a6c4c60aea42dc31211c00a403b6359b4112144","1"
"0xb7a1474781bfd6a7a7452cf25de143dc6c9decf3","1"
"0xb2faa4b244157d8d52277923b2965878fa645646","1"
"0x39bda5095ed65f1ad5b9d6ece617ca0ec09f6c33","1"
"0x52906a74c74272b5aee0c6fa32bdbf53a753e4f2","1"
"0x0493b6988add9a904926937abd80891c6f0d42ff","1"
"0xddea69dfc51f77c0fe9c94e9ad4fd651fb99f5bf","1"
"0x566da7e0a9dd811b000fcbee2365c6a6ecf850ed","1"
"0x999a2bcdfc5c5b8a9171876273235da113e78c5f","1"
"0xc69a7140fb92dcdb083ffcc6d009517e72f83983","1"
"0x7a0f6606ed1bc26eacadce821f5b6960d4bd33e6","1"
"0xb5929d83a3c8002d77836470babdf0a097ebb05b","1"
"0x9bf0355367907b42b4d1fc397c969e1318bc6ca5","1"
"0x0bf4a973c1f1d01fc0116b3d5690221d5965f007","1"
"0xbb254e926123e705a9919cb5c8d17384f92ed758","1"
"0x3b03c3977d784a6043034e9aafc9ba69c377a734","1"
"0x5146f1c1ddc2ab98e8679287a26003ba6ebc9c2f","1"
"0xd82c1f7ea44f7a22d107b844a9fee94e70f3018c","1"
"0xa61d94d8c934f3758ae53c19f4e50de17a824970","1"
"0x61ee49ad27285614be03f0d8ea2659bbb1151ff0","1"
"0x3ceb4aba2b160d48273b7e1a13e31ee0544b37b6","1"
"0x52ff0010d4058bb726725ad76f542c53033d67a1","1"
"0x0c581aa72e35f786a957d3abb0d1ee10a80e2b92","1"
"0x8d98af901ad0aef65a23465b1dd7aff38b3dce42","1"
"0x9f2a8c96d2750f4a8865274594144c042cd937c1","1"
"0xbe92b8dd3e70bd0e6637507bfdb2e3696356e1b3","1"
"0x02c284eb6aad3e128797c915fd6177d4da409ac1","1"
"0x262e0c89c9050497c0b612e102a191b617fbfbf0","1"
"0xb6fb95507814728801b0ab7c32b1b8682d134d91","1"
"0xe1965bc3cf5740bc1b867d155c9651c2caa608c1","1"
"0x64226349fe4b538303ca051e8b1aba029404b381","1"
"0x74eddfe378d0e87dfde98f4e5745a88444153f7c","1"
"0xdb9c7519a69e546b1bca8c8f1e22b7a60f23ad3d","1"
"0x3bd4531f52a27bfe8fe92b2197fd1ae446381bcb","1"
"0xade67e5b8ddba109c3358a922425df9321266b0a","1"
"0x11d8a8a83750bff1b10eda011e0b33f378842f9a","1"
"0x08c3806c2209e528afa54fc9213a8fc9528b96d8","1"
"0xf1ca94745f724fad2b2ac0cf625133d5314b4635","1"
"0x87b8c235d3fd6f4934d6d9e451ce6a21d8218fa7","1"
"0x4117a6e1761e7d9316938abc8a48de2faf388fb5","1"
"0xbc1dc446305235577083cad41ab04baf792a0540","1"
"0x62c6ede90b1d4ce89bcd0224dd92dc80c983836e","1"
"0x00cf3479cdf9bff26eda493bb342060c524133a5","1"
"0x2678a49b996298da04adc70c271da97e1cdea11b","1"
"0x36faacf9aa844cfa75e29f243a8a342fb45ff8eb","1"
"0x157b45e3d1b1db77280cd47ade47035b60b53cab","1"
"0x5a61bc171ceaa39cb84d00bee28a5806d0165ec2","1"
"0x56b19e30648f13a11dd6095f9c552e2aed373939","1"
"0xf3d367b601b387f01941d34af0a2fd15b4ff6032","1"
"0xeff20aa070d2f1bb1578a72bb46abcb5fc7bee71","1"
"0xcba504f2c4441edd3e6ab57a65da413fd4ceeb8d","1"
"0xdea27fec36dfe08493fdb7f565c3517271afbe88","1"
"0x6dfce4328b966d03e278ca8da2ba00f358589a60","1"
"0xe8aaba3c91f5d5ce59b7a3cb10e73f4d81a96ae4","1"
"0x50240470eb4aee15b2cf827defb21d700008be89","1"
"0x12f0022df0353ca4b59165419573c1b761f6b5fc","1"
"0x6cd41a6418ddd8251eaaf41eb136b5359a115ca0","1"
"0xabe3208a798a96e5e943a45ee7205d23cf49df88","1"
"0x811ee9b6df4b9ab16ca23ffd3fae00fad5726c68","1"
"0x5a4c7c6668b4a2f7b9c61bcb5012f80d9459b721","1"
"0xb7238eb82beaac74cc2a6a802c4a3e8bebdd7215","1"
"0x7915e47d8db7af44209b822e1e20c4ed11a55d20","1"
"0x9189ed5ea232d22d16f4908626019bfb553ac6cf","1"
"0xdfc30c075019bb671d60d84242d814f3cdf8d76e","1"
"0xcf27137f2887e5634afe103f3b3c9a92a8eeb9b5","1"
"0xf20be84c9e82df3c323e10968a254e448f71b518","1"
"0xbd7876c020c3469b2af63c0b863ef57b7a821d3f","1"
"0xa5f9419373f0a88e3a92bf5b944a84a19db555ba","1"
"0xb1c9f695ff402ca8fdc29629da08dce6640d5e51","1"
"0xaa868e02f8d59cbbf11f29c5c8a03f5f2d88144d","1"
"0x76ceb0f9dae2cd5ecaf07d977aefaa82d3d2d082","1"
"0xd653acddd69f87f44f6be6d346a1c65bc5319dd3","1"
"0x153b4f4f2c6c284f844a53eb2e097d23b7bfa4dd","1"
"0x132c588a4c89f808856e0e6f38fd073a185fc7e6","1"
"0x84a055539b8dffd21edb969db4c966dab6b8c574","1"
"0x667ac63c76dda80c59ea6d6d65c6179946e917c7","1"
"0x286eb968909281cef0651da9df2e1fc9fc1f41b0","1"
"0x97c79b234911576e9c420f0abbf27f0568ec19d1","1"
"0xf4456e4b39f65a1cfa09f03d92aa45bae0134c17","1"
"0xe819a489851c9ca2b8261f628db416911f13acdc","1"
"0xabd07486e5c518c63eb3b1d7452b67dc2b877456","1"
"0xecd74517e6854bd0d95380efa724abb8557c9c02","1"
"0x2c3a0eb8f0a202656c70fd5dbdcd16f6efd05d2b","1"
"0x104233168840758d9c1af3e6ee815aba664e8376","1"
"0x37ef5cf590d6b06f43f2914436a868e9ba5c6889","1"
"0x75461bfe980d2beb7197c39308b6daff46b574d6","1"
"0xf2bbd9d1b80ead64800dbdb1eec9a91aeb7231e6","1"
"0xc96fddf685ca33d682f6faf8f5cd8a5bc50d637a","1"
"0x612adf66622e4d040176c9d0a58a76294e058a1d","1"
"0xb48c5c6bae2a972e78a3defcc2f2f42884d21f25","1"
"0xb255270e12b58042044eaf7ba2bccd60d738dd4b","1"
"0xa965b780c4d8195bcc58b46109a4b244da86ace3","1"
"0xdf06a761d286c0ae835173236e1f12f1379e4977","1"
"0xb20bf800d0e7411c590a167b9250394c7004a131","1"
"0x750220f752d5113e3435864af3f85f011130dfd2","1"
"0x3e23b17ef9ea9ac72095732df908da7a0015caa9","1"
"0x5dcb923eec25abd64abe8ac373c37979c266ccbc","1"
"0x4f6d3a4e5523114d809fe58cafcb2305dc6c6f24","1"
"0x670b4068c989f96e0ec6b92c386ab379a2e3cf32","1"
"0x36bce4843ce2a555cd97eefe75be193fd0912802","1"
"0x312784d86eebc9f785edd98728bb3713096d2e20","1"
"0x8fe5eb2f6b9d0cf2590bd5bbc0ab482e1da50a1d","1"
"0x5f1dcc33004ac2d8c1eaf27168083ed189888060","1"
"0x166b625c3ba8d111d432b5267e7a7b06d7378bce","1"
"0xb2c66f28ef95c9dcaa147763ebcbea137266182a","1"
"0x21748c1f240c4838aeb298f3d1000612f9c756e7","1"
"0xaef1fc42e8e70a9e0430a0191d8142462633cbfd","1"
"0x09c6232d54b51841a202d76f76fa679df53a3b3e","1"
